probes,Symbols,X,DCIS_1_S1.CEL,DCIS_2_S1.CEL,DCIS_3_S1.CEL,DCIS_4_S1.CEL,DCIS_5_S1.CEL,DCIS_6_S1.CEL,DCIS_7_S1.CEL,DCIS_8_S1.CEL,DCIS_9_S1.CEL,Healthy_1_S1.CEL,Healthy_2_S1.CEL,Healthy_3_S1.CEL,Healthy_4_S1.CEL,Healthy_5_S1.CEL
200890_s_at,SSR1,200890_s_at,8.304319805,8.053178922,7.92864102,8.496739336,8.454506715,8.036242988,8.267166406,8.676200196,8.142880419,7.64196446,7.604026651,7.483262982,7.125879315,7.004854635
200891_s_at,SSR1,200891_s_at,11.76410266,11.51409627,11.49249276,11.95809728,11.69221428,11.57836574,11.31741031,12.17588915,11.74638693,11.26014233,10.86289861,11.26293544,10.99728232,11.32663265
200892_s_at,TRA2B,200892_s_at,9.22864395,9.392725632,9.536666559,9.457679877,9.760288916,9.437372755,9.768169851,9.401382342,9.993410913,9.210589793,9.119627886,9.247198921,8.914139991,8.683562606
200893_at,TRA2B,200893_at,11.00843601,11.06638841,11.17425124,11.10867364,11.48151077,11.1087499,11.20958292,10.97695539,11.65150622,10.84063035,10.73630725,11.16223788,10.58521688,10.72926269
200894_s_at,FKBP4,200894_s_at,7.674969012,7.923042037,7.912712444,7.098907946,8.804517842,8.772677462,8.106193141,6.751569837,8.438902952,6.563725902,7.245756316,7.822475216,6.780243764,6.923732562
200895_s_at,FKBP4,200895_s_at,8.969987517,9.148648654,9.294301066,8.348584922,9.915112806,10.07818466,9.533242402,8.088778999,9.267863623,7.494230586,8.323638548,8.804777958,7.749837908,8.217455079
200896_x_at,HDGF,200896_x_at,10.23269056,9.927179257,10.3403745,9.342644084,9.753206305,9.773023124,10.3558664,9.781954838,9.697425413,9.017013698,9.002019318,9.131680602,8.911551363,8.850408777
200897_s_at,PALLD,200897_s_at,11.04801503,11.79102028,10.86096763,11.60150237,11.0096932,10.74149897,10.7038398,11.78721577,11.22260446,10.35907981,11.18792211,11.12573817,10.50711189,10.65459496
200898_s_at,OGA,200898_s_at,8.125207234,8.483162698,8.393135337,8.22689733,8.286111138,8.146492294,8.365034218,7.999619186,7.769148303,8.895470347,8.725649551,8.45819033,8.760037426,8.316286515
200899_s_at,OGA,200899_s_at,9.095761973,9.463968026,9.054434551,9.276864057,9.376905467,9.157100178,9.515162604,9.161139076,9.05929538,10.08042961,9.816839418,9.619416405,9.910378233,9.773213072
200900_s_at,M6PR,200900_s_at,7.419801049,7.351015856,7.357478215,7.535410185,7.518847871,7.328128318,7.224646456,7.173172175,6.745372063,7.365792549,7.581798905,7.149717623,6.702202855,5.788953016
200901_s_at,M6PR,200901_s_at,9.53404832,9.284140641,9.448709864,9.613986569,9.555827103,9.499981374,9.146417379,9.136893584,8.962476864,8.860770382,9.171556771,8.943798606,8.757958286,9.00462979
200902_at,SELENOF,200902_at,10.12227706,10.6060112,10.17109099,10.87912039,10.33514388,10.34826532,9.630982371,10.32544149,10.20396319,10.38052437,10.26824167,10.63007466,9.979643795,9.733085451
200903_s_at,AHCY,200903_s_at,9.716129909,9.111652676,9.302622907,8.698022455,9.079778086,9.421529835,9.405115972,9.062694479,9.349299933,7.923556687,8.360172635,9.522760727,7.920157149,8.246138876
200904_at,HLA-E,200904_at,10.54558784,10.04312631,10.58069561,10.79038341,10.39727674,11.10712285,9.884044894,10.36607999,9.927688178,11.60805249,11.20167711,11.00068524,11.63586619,11.3892646
200905_x_at,HLA-E,200905_x_at,12.7476618,11.97561872,12.55546914,12.49059814,12.33764858,12.9510692,11.65656445,12.38751886,11.63550936,12.82321062,12.54702798,12.59898169,12.67706073,12.45704194
200906_s_at,PALLD,200906_s_at,7.537148293,7.87370429,7.348058372,7.920858257,7.465921261,7.093014248,7.208434545,8.22969165,7.792127248,7.209681925,7.938233042,7.591297616,7.395184016,6.40100485
200907_s_at,PALLD,200907_s_at,10.18849584,11.11771452,10.17537489,10.89127935,10.37607504,10.04819678,10.03279696,11.02559926,10.58489294,9.895056309,10.6537026,10.50006222,9.948535391,9.668801352
200908_s_at,RPLP2,200908_s_at,8.135807459,6.775899918,7.112399051,6.955891045,7.086631542,6.981571819,7.200441084,7.039470022,7.057024427,6.932799203,6.431696702,6.980119514,6.706828597,7.165696574
200909_s_at,RPLP2,200909_s_at,13.5128378,13.3903446,13.71426111,13.54406899,13.46679135,13.96683962,13.4268041,13.40364256,14.09265121,14.06858061,13.79879324,13.89295783,14.10967002,13.90546332
200910_at,CCT3,200910_at,11.37421555,10.99750562,11.03732512,10.44413044,11.15217393,11.01726672,11.40919109,10.61215725,10.69904812,9.251778022,9.717452019,10.57404335,9.617603892,9.968018838
200911_s_at,TACC1,200911_s_at,10.13642641,10.36244564,9.88561304,10.84230351,10.01204205,10.7251878,9.986331644,10.25071049,9.561298704,11.78024981,11.84233432,10.63436837,11.78864287,11.50042841
200912_s_at,EIF4A2,200912_s_at,11.94500663,12.53837475,12.29080633,12.28257411,12.55942685,12.48397308,12.21398686,12.09516246,12.76815054,12.59762216,12.76927003,12.88967499,12.65142168,12.3748722
200913_at,PPM1G,200913_at,8.104052033,7.982184101,8.324514885,8.010205973,8.17594226,7.910591764,7.936821472,7.955459156,8.370736704,7.880894003,7.955866021,7.624324113,8.131291963,8.004224185
200914_x_at,KTN1,200914_x_at,10.16284766,10.38453258,10.30196852,10.12534311,10.34880296,10.24139077,10.66063952,10.2097299,10.2697389,10.2435655,10.30569372,10.95826188,10.090258,9.659297942
200915_x_at,KTN1,200915_x_at,11.34626511,11.32943767,11.0925655,10.73395244,11.10107715,10.68532507,11.23966996,10.78712403,10.60721976,10.97846756,11.11803524,11.00880575,11.11184166,11.04717456
200916_at,TAGLN2,200916_at,11.2741375,11.65890697,11.18441078,11.11128737,11.19654893,11.41141848,11.65602177,11.25311422,11.57122361,10.96923438,11.06585693,10.39990844,11.26133861,10.69836123
200917_s_at,SRPRA,200917_s_at,6.533572166,6.516306216,6.559444425,6.412751164,6.538810739,6.678372321,6.788082755,5.940855519,6.883938531,7.054136386,6.840001177,7.23169993,6.392034141,5.552896809
200918_s_at,SRPRA,200918_s_at,11.0949326,10.92999795,10.81761267,11.19330163,10.73230205,10.89933991,11.18520114,10.77178603,11.02263077,10.79917072,10.76446798,10.76117785,10.79748758,10.52266218
200919_at,PHC2,200919_at,10.52284764,10.84374351,10.36193852,10.50633946,10.60751391,10.76057609,10.29015051,10.65980435,10.38886106,10.19967564,10.3112032,10.23621584,10.38818463,10.23065643
200920_s_at,BTG1,200920_s_at,10.88199476,11.13703047,11.8075911,11.04320695,11.03054834,11.81385617,10.36233359,11.06421188,10.44354308,11.47227251,11.22457553,11.46742506,11.39094235,10.80372954
200921_s_at,BTG1,200921_s_at,11.47451651,11.40533177,12.12252615,11.82252169,11.54422907,12.16064623,11.07357578,11.81083227,11.1605316,12.03391171,11.66132196,11.97291116,11.68452439,11.41719248
200922_at,KDELR1,200922_at,7.784482011,8.110720016,7.679213992,7.913814034,7.422049736,7.65721123,8.102837849,7.864169366,7.685664647,8.134028273,8.036785438,7.684948417,7.821790693,7.397048095
200923_at,LGALS3BP,200923_at,10.11936843,10.69645682,11.44019426,10.55326198,10.63476362,10.57178527,10.1309562,10.7664251,9.763346699,11.39349532,10.92464094,10.3526965,10.72652472,11.22754587
200924_s_at,SLC3A2,200924_s_at,8.373623819,8.337804462,8.388626008,8.444678735,8.845510979,8.110770018,8.768642682,7.879459807,8.56055355,8.557024677,8.416561924,8.643379493,8.493002139,8.51088082
200925_at,COX6A1,200925_at,11.88707618,11.90990754,12.57131576,11.83643946,12.55600711,12.18600455,12.23378798,11.62010656,11.82705691,12.10414082,11.83220718,11.67249475,11.82650934,11.82956848
200926_at,RPS23,200926_at,14.26991303,14.32564739,14.12717595,14.2327122,14.3209258,14.41118782,14.20921683,14.28103589,13.8389929,14.33726905,14.23217831,14.39269942,14.36011264,14.22795452
200927_s_at,RAB14,200927_s_at,9.186523985,9.223613942,9.165241957,9.221060707,9.332519876,9.431055783,9.337307951,9.22467738,8.725772968,8.930342177,8.987045089,8.893029021,8.708315466,8.552407201
200928_s_at,RAB14,200928_s_at,4.253163178,4.461677173,4.019697772,4.31824466,4.478607718,4.332249616,4.639528072,4.18228842,4.040858062,4.700520539,4.591995935,4.631797462,4.619250504,4.380937101
200929_at,TMED10,200929_at,10.58985442,10.48936306,10.83963545,10.64363562,10.97870426,10.03066938,11.12513268,10.79405938,10.3364193,10.17435838,10.20520768,10.11623697,9.581628204,9.953105208
200930_s_at,VCL,200930_s_at,3.908559907,3.898300345,4.254979068,4.072530183,3.808880045,4.019812561,4.056155212,3.853444949,3.939785279,3.812996978,4.227421073,3.829012564,3.976333021,4.209253787
200931_s_at,VCL,200931_s_at,10.56438324,10.77649413,10.12792095,10.74963038,10.21047689,9.765231623,10.40042509,11.04999765,10.41680688,11.01660324,10.99767841,10.49805405,10.71578063,10.69495485
200932_s_at,DCTN2,200932_s_at,9.838918377,9.897798131,9.860599571,9.893703162,9.622970507,9.61962476,9.672650998,9.995608386,9.654015836,10.04133103,9.881555374,10.06992713,10.01808233,9.87256935
200933_x_at,RPS4X,200933_x_at,14.34659223,14.44503813,14.3039927,14.17760715,14.20612046,14.1632993,14.21754146,14.24224904,14.35209902,14.25336196,14.15689339,14.42223863,14.21945431,14.12590399
200934_at,DEK,200934_at,9.989017161,10.26656737,10.12449821,10.44448236,10.02611833,10.59974917,10.44000169,11.13847335,11.15959056,10.38726562,10.43306374,11.0931896,10.50847974,10.20073879
200935_at,CALR,200935_at,6.356647421,6.233587235,5.727585218,5.805907325,6.099785857,5.824268906,6.582513493,6.524449255,6.895774985,5.243242625,5.802085889,5.394506984,5.669542829,5.950319332
200936_at,RPL8,200936_at,13.49246356,13.34296205,13.07046579,13.1289645,13.21959387,13.23748477,13.43706838,12.95590682,13.82657005,12.78013794,12.91508446,13.77486087,13.20970369,12.7589599
200937_s_at,RPL5,200937_s_at,12.45745129,12.75063182,12.30191256,12.64808745,12.5039329,12.7703087,12.14242711,12.50654032,12.89773798,12.66852464,12.71929864,13.22778333,12.77587383,12.39806893
200938_s_at,RERE,200938_s_at,3.905236962,4.032420254,4.121818402,3.851779766,3.860193734,4.024611876,3.828631172,3.838645663,3.948293218,4.121818402,3.973656514,3.63978396,3.810713611,4.343463395
200939_s_at,RERE,200939_s_at,3.817001682,3.860338583,4.175046307,3.6698576,3.942222446,4.089939201,4.04636673,4.15711637,3.948529584,3.965646861,3.971654492,3.969633088,3.945783842,3.630370494
200940_s_at,RERE,200940_s_at,8.981271012,9.86068591,9.408662442,9.438013185,9.313740289,9.633958904,9.493341812,9.316962663,8.898760637,10.24315995,9.923656407,9.511213658,10.11013823,9.757751913
200941_at,HSBP1,200941_at,8.984484476,9.465310546,9.299190336,9.403423429,10.23079589,10.0237093,10.01310553,9.203795761,10.35751587,9.074757294,9.268041549,9.463806879,9.368226571,9.282958284
200942_s_at,HSBP1,200942_s_at,9.71242331,10.09679005,10.33407306,10.2665063,10.80476716,10.44128951,11.2608109,10.08206634,10.9014594,9.931422724,10.06556734,10.07539703,9.710927922,9.55597264
200943_at,HMGN1,200943_at,11.25828873,11.58331921,11.55762271,12.00598497,11.86707302,11.26552993,11.79499371,11.53774525,12.55651045,9.853913692,10.59254025,11.18055954,9.875035485,10.02023692
200944_s_at,HMGN1,200944_s_at,11.52344705,11.6067333,11.58438548,11.78186991,12.01109095,11.38066321,11.84364181,11.715473,12.79067515,9.770117489,10.47982992,11.27670768,9.949648152,10.17054721
200945_s_at,SEC31A,200945_s_at,11.18059126,11.4832774,10.89424594,11.70540082,11.13253998,11.04465605,11.32408076,11.5592592,11.06452294,11.355215,10.99470745,11.05868143,11.11679559,10.90818028
200946_x_at,GLUD1,200946_x_at,8.511315628,8.634579327,8.443739554,8.606812321,8.093364789,8.093568373,8.662503064,8.377222916,8.031340654,8.797825585,8.820813149,8.169581449,8.819784252,8.416658804
200947_s_at,GLUD1,200947_s_at,9.210697741,9.16649205,9.190690356,9.101868319,8.932112752,9.060208062,9.453543014,9.05346862,8.63255506,9.144598129,9.149242377,9.183610295,9.075649247,8.913799677
200948_at,MLF2,200948_at,9.705348385,9.768372263,9.813149335,9.507915448,9.8535368,9.973106877,9.790232711,9.596395843,9.386128846,9.4792903,9.593719021,9.527178603,9.68686902,9.56635432
200949_x_at,RPS20,200949_x_at,13.35327566,13.63745573,13.4578266,13.73729613,14.79539979,13.71765175,12.80377134,13.53588876,14.24363675,14.09678103,13.90117695,13.9688867,14.21138725,13.97043369
200950_at,ARPC1A,200950_at,9.464093617,9.395576036,9.477035935,9.362922924,9.628874052,8.835492937,9.963932321,9.494691498,10.4157524,9.477593984,9.554465511,9.419564032,9.556428443,9.184246291
200951_s_at,CCND2,200951_s_at,6.220638469,6.1321287,6.355067995,6.540085319,6.011669168,6.936474236,5.878801367,6.458948887,5.194026212,6.232182533,6.629031196,6.476260009,6.062114365,5.943882856
200952_s_at,CCND2,200952_s_at,4.980485089,5.338945855,4.933618552,5.476783611,4.794002706,5.368958196,4.890810015,5.022906285,4.531038305,5.303674644,5.640162343,5.01881343,4.708284709,4.588702432
200953_s_at,CCND2,200953_s_at,8.389259487,8.863932714,8.562310576,9.029273918,8.195531949,9.16603937,7.718019062,8.427482523,7.113986382,9.003565371,9.077586348,8.586055138,8.860071364,9.376273791
200954_at,ATP6V0C,200954_at,10.15580694,9.696278035,9.527922988,9.970092018,9.873915685,9.888973431,9.821083279,9.706569001,9.337506511,9.868628714,9.639646556,9.292698743,9.739105454,9.845724703
200955_at,IMMT,200955_at,9.751535905,9.335226978,9.854231921,9.492166891,9.874244783,9.717511795,9.596746346,9.446355105,9.756180025,9.475468097,9.272469822,9.040107116,9.323913389,9.534548297
200956_s_at,SSRP1,200956_s_at,7.518745885,7.932404683,7.69659884,7.237739368,7.749177854,7.703019193,7.820288989,7.521312151,8.921572074,7.737952835,7.920773835,8.101288577,8.052073827,7.536274681
200957_s_at,SSRP1,200957_s_at,8.595939782,8.857499948,8.885269289,8.391930833,8.683004604,8.884615355,8.807496951,8.696821832,10.14451628,8.187366865,8.292486525,8.691840748,8.592042318,8.355558088
200958_s_at,SDCBP,200958_s_at,11.79868455,11.33981152,10.70986217,11.89886393,13.03817785,11.19671642,10.68173347,11.63498689,11.71366976,12.09907136,11.78184553,11.30538637,11.95044809,11.57070911
200959_at,FUS,200959_at,9.096261934,9.469654044,9.4448729,9.206538773,9.589568027,9.103912997,9.184839064,8.997478349,9.324674817,8.709156974,8.817906425,9.262294387,9.02391598,8.627820287
200960_x_at,CLTA,200960_x_at,11.30384885,11.25258918,11.99573129,11.49121032,11.59552672,11.09610433,11.48102604,11.31067241,10.61267665,11.18124559,11.1952013,11.31753536,11.20202517,11.26409693
200961_at,SEPHS2,200961_at,11.08128519,10.47923348,10.11824958,10.35234411,10.1493008,10.5701862,10.03959756,10.59072814,10.10303854,9.304698328,9.473519119,9.56566697,9.346361757,9.514497697
200962_at,RPL31,200962_at,8.324042164,8.265126073,8.302581413,8.767586767,8.298924376,8.798138264,8.105146587,7.610370787,8.775999099,8.771269988,8.31992687,9.501248096,6.682550984,8.002182577
200963_x_at,RPL31,200963_x_at,13.89727997,14.04158384,14.00924427,13.91863573,13.79974156,13.90247909,13.86558332,13.91027439,13.66086625,13.90595012,13.7680614,14.17016682,13.84085102,13.70283409
200964_at,UBA1,200964_at,10.15825262,10.44361411,10.14287587,10.37083722,10.3729318,10.37340819,10.32998768,10.46249494,10.75416552,10.32016278,10.18073429,9.850661023,10.32325975,10.40912393
200965_s_at,ABLIM1,200965_s_at,9.087007745,9.876261048,9.730353674,9.362576335,9.612347228,9.372416421,9.354585242,10.07374132,8.291899472,10.69618707,10.8212488,9.998894596,11.45653679,10.59209258
200966_x_at,ALDOA,200966_x_at,12.76749241,11.56793999,12.0406036,11.54438053,12.29135257,12.28967944,12.15618435,11.74302998,11.74221865,11.56096655,11.48273364,11.2586653,11.50850544,11.96451367
200967_at,PPIB,200967_at,12.11728766,12.19079543,12.24479258,12.27605672,11.87641062,12.01099519,12.02036576,12.39203439,11.93726892,11.66970415,11.5413916,11.49599038,11.31096726,11.25867671
200968_s_at,PPIB,200968_s_at,11.07144233,11.1140628,11.22324812,11.22911003,10.81332541,10.89562013,11.01645343,11.20113437,10.88741035,10.54826698,10.41321887,10.38393875,9.987369592,9.980194443
200969_at,SERP1,200969_at,10.33781921,9.99678013,10.36693561,10.33752794,10.47969217,11.09708624,10.15797511,10.25722282,10.61857144,9.432045737,9.727514058,10.38023222,9.514243972,9.752049259
200970_s_at,SERP1,200970_s_at,9.978817532,9.435257181,10.02299776,10.08085758,10.08973938,10.62573882,10.01537513,10.06835173,10.17267317,9.601085985,9.637317573,10.27251247,9.494466792,9.243642708
200971_s_at,SERP1,200971_s_at,11.20827165,10.83644716,11.25982446,11.09894881,11.30502296,11.38080151,11.28650086,11.245151,11.09224803,10.13977079,10.42054727,10.84008261,10.08788419,10.36865304
200972_at,TSPAN3,200972_at,10.54557892,10.45106913,9.734188973,10.50308901,10.51108682,10.70344262,9.203285102,10.18246373,10.03747966,11.95403125,11.44741492,10.14772615,11.61808948,11.93708302
200973_s_at,TSPAN3,200973_s_at,8.764409905,8.486627363,8.090894679,8.570090018,9.075128135,8.707165812,7.392009277,8.192918957,8.44905949,10.52606271,9.975973121,8.503601444,10.24332245,10.32227307
200974_at,ACTA2,200974_at,12.55219281,12.9784003,12.61506938,12.75777256,12.06198749,12.02581041,12.54632964,13.07835773,12.11831925,12.48093856,13.17806855,13.47603731,12.33781573,12.52064578
200975_at,PPT1,200975_at,11.24495054,11.13009327,10.9058987,11.29666633,11.32478968,11.07079372,11.46200202,11.23850761,10.85677466,10.46591735,10.64833429,10.78982455,10.44941754,10.40252848
200976_s_at,TAX1BP1,200976_s_at,10.35401634,10.13082944,10.30089856,10.34678786,10.31193151,10.61730103,10.86362437,10.36794023,10.79307855,9.894905246,9.942440983,10.13743764,10.06782901,10.3004466
200977_s_at,TAX1BP1,200977_s_at,10.69227549,10.55036015,10.49210863,10.69096581,10.40384692,10.95499732,11.05586536,10.71169994,10.79581528,10.11899542,10.13118333,10.32084062,9.798276802,10.03185624
200978_at,MDH1,200978_at,10.93149839,10.62817876,11.03999319,10.96685084,11.00401091,11.67950766,10.94329194,10.74007554,11.97695868,12.2822815,11.34426957,10.82503672,11.37890711,12.51324608
200979_at,PDHA1,200979_at,7.237442959,7.020996184,7.136565674,7.491627083,7.13267358,7.591436799,7.210099368,7.442338921,7.716327856,8.754710528,8.092394709,7.537229646,8.690495327,9.069744767
200980_s_at,PDHA1,200980_s_at,9.250981863,9.017277578,9.01493192,8.919733595,9.032612717,9.346611389,9.115480287,9.223737858,9.653088493,10.26352407,9.705300194,9.249920106,10.19977488,10.39020105
200981_x_at,GNAS,200981_x_at,12.36386311,12.72057316,12.68292873,12.77719359,12.80647108,12.7884008,12.85453505,12.71714985,13.10648162,12.88286167,12.59508923,12.57538983,12.7853533,12.534842
200982_s_at,ANXA6,200982_s_at,9.183735368,9.286517533,8.88639986,9.302874118,9.539669139,9.176232935,8.89567093,9.229079494,8.524667464,10.54869956,9.703511061,9.09069186,10.35235036,9.837822082
200983_x_at,CD59,200983_x_at,11.09628377,10.95648083,10.80849208,11.32654466,10.43626872,10.49267878,10.88374346,10.58234449,13.39450325,11.10034926,11.2607481,11.43744383,10.87366601,10.23045282
200984_s_at,CD59,200984_s_at,10.3787437,10.55344874,10.05323866,10.68665023,9.759833917,9.852086482,10.01172771,9.898894829,12.38643189,10.63461919,10.83668635,11.15067135,10.58106886,10.07369232
200985_s_at,CD59,200985_s_at,11.29318587,11.42450171,10.99409797,11.54029546,10.62196323,10.78131903,11.12825645,10.85520442,12.94659146,11.56065482,11.59290566,11.86710275,11.56044134,11.14333936
200986_at,SERPING1,200986_at,10.23285213,10.94844946,10.52489426,10.95470735,9.854235509,9.99991442,9.758507247,10.59612638,9.905704099,12.00075182,11.87563777,11.28269204,12.21377107,11.63773197
